id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
398,Bar Automático,"Calle de Argumosa, 17, Madrid, Spain, 28012",40.408272,-3.698639,1,4.0,"['Mediterranean', 'Spanish']",10,Barato,+34-915309921,No website,No instagram,http://facebook.com/Bar-Autom%C3%A1tico-168022309903831,"{'Monday': '18:00 - 01:30', 'Tuesday': '13:00 - 01:30', 'Wednesday': '13:00 - 01:30', 'Thursday': '13:00 - 01:30', 'Friday': '13:00 - 01:30', 'Saturday': '13:00 - 01:30', 'Sunday': '13:00 - 01:30'}",https://www.happycow.net/reviews/bar-automatico-madrid-289741
399,Burnout,"148 Calle de Fuencarral, Madrid, Spain, 28010",40.432477,-3.703680,2,4.0,"['American', 'Western']",3,Moderado,+34-912680938,http://www.burnoutburgers.com/,No instagram,No facebook,"{'Monday': '13:00 - 16:30, 20:00 - 23:30', 'Tuesday': '13:00 - 16:30, 20:00 - 23:30', 'Wednesday': '13:00 - 16:30, 20:00 - 23:30', 'Thursday': '13:00 - 16:30', 'Friday': '13:00 - 17:00', 'Saturday': '13:00 - 17:00', 'Sunday': '13:00 - 17:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/burnout-madrid-259616
400,Pizza Posta,"Calle del Amparo, 81, Madrid, Spain, 28012",40.407616,-3.701245,17,4.5,['Italian'],42,Moderado,+34-602659063,http://www.pizzaposta.com/,No instagram,http://facebook.com/pizzapostaa,"{'Monday': '20:00 - 00:00', 'Tuesday': '20:00 - 00:00', 'Wednesday': '20:00 - 00:00', 'Thursday': '20:00 - 00:00', 'Friday': '20:00 - 00:00', 'Saturday': '13:00 - 16:00, 20:00 - 00:00', 'Sunday': '13:00 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/pizza-posta-madrid-149548
401,Manula,"C. de Caracas, 1, Chamberí,Madrid,Spain,28010",40.430915,-3.696741,1,4.0,"['Mediterranean', 'Middle Eastern', 'Spanish']",0,No price range,+34-911481242,https://manulamadrid.com/,http://www.instagram.com/manula.madrid,No facebook,"{'Monday': '08:00 - 17:00', 'Tuesday': '08:00 - 17:00', 'Wednesday': '08:00 - 17:00', 'Thursday': '08:00 - 17:00', 'Friday': '08:00 - 17:00', 'Saturday': '09:00 - 17:00', 'Sunday': '09:00 - 17:00'}",https://www.happycow.net/reviews/manula-madrid-419850
402,TRAMA,"C. de Rodríguez San Pedro, 25, Chamberí,Madrid,Spain,28015",40.431575,-3.711233,1,4.0,[],0,No price range,+34-624132959,No website,http://www.instagram.com/trama.pasteleria,No facebook,"{'Monday': '09:00 - 19:00', 'Tuesday': '09:00 - 19:00', 'Wednesday': '09:00 - 19:00', 'Thursday': '09:00 - 19:00', 'Friday': '09:00 - 19:00', 'Saturday': '10:00 - 18:30', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/trama-madrid-408865
403,Café Bar Arco Iris,"Plaza de Olavide, 2 (at The Pentagon of Olavide),Madrid,Spain,28010",40.432322,-3.701279,4,3.0,['Spanish'],5,Moderado,+34-915944789,https://cafe-bar-arco-iris.eatbu.com/,http://www.instagram.com/cafebararcoiris,http://facebook.com/profile.php?id=100064420745584,"{'Monday': '12:00 - 01:30', 'Tuesday': '12:00 - 01:30', 'Wednesday': '12:00 - 01:30', 'Thursday': '12:00 - 01:30', 'Friday': '12:00 - 01:30', 'Saturday': '12:00 - 01:30', 'Sunday': '12:00 - 01:30'}",https://www.happycow.net/reviews/cafe-bar-arco-iris-madrid-315420
404,No Mames Wey Lavapiés,"C. de Argumosa, 23,Madrid,Spain,28012",40.408209,-3.698124,3,2.5,['Mexican'],2,Barato,+34-638967502,https://quieronmw.es/,http://www.instagram.com/quieronmw,http://facebook.com/nomamesweymex,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/no-mames-wey-lavapies-madrid-330591
405,Achuri,"Calle de Argumosa,Madrid,Spain,28012",40.408146,-3.698248,2,4.0,"['International', 'Mediterranean', 'European', 'Spanish']",17,Barato,+34-914687856,No website,No instagram,http://facebook.com/Restaurante-Achuri-244032665719298/,"{'Monday': '13:30 - 16:30, 20:30 - 00:00', 'Tuesday': '13:30 - 16:30, 20:30 - 00:00', 'Wednesday': '13:30 - 16:30, 20:30 - 00:00', 'Thursday': '13:30 - 16:30, 20:30 - 00:00', 'Friday': '13:30 - 16:30, 20:30 - 01:30', 'Saturday': '13:30 - 16:30, 20:30 - 01:30', 'Sunday': '13:30 - 16:30, 20:30 - 00:00'}",https://www.happycow.net/reviews/achuri-madrid-197177
406,Tasty Bowl,"Calle de Arganzuela, 25, Madrid, Spain, 28005",40.407530,-3.709489,2,4.0,['Asian'],3,Moderado,+34-655118346,https://www.tastybowl.es/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/tasty-bowl-madrid-226254
407,Magasand Retiro,"Calle de Columela, 4, Madrid, Spain, 28001",40.421070,-3.687951,4,3.5,"['Mediterranean', 'European']",7,Moderado,+34-915768843,https://magasand.com/,http://www.instagram.com/magasand,http://facebook.com/magasand,"{'Monday': '09:00 - 23:00', 'Tuesday': '09:00 - 23:00', 'Wednesday': '09:00 - 23:00', 'Thursday': '09:00 - 23:00', 'Friday': '09:00 - 23:00', 'Saturday': '10:00 - 23:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/magasand-retiro-madrid-296524
408,Mood Coffee Bar,"C. de Columela, 4, Madrid, Spain, 28001",40.420979,-3.687898,1,5.0,['Western'],0,No price range,+34-671238682,No website,http://www.instagram.com/moodcoffeemadrid,http://facebook.com/Moodcoffebar/,"{'Monday': '08:00 - 17:30', 'Tuesday': '08:00 - 17:30', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '09:30 - 17:30', 'Sunday': '09:30 - 17:30'}",https://www.happycow.net/reviews/mood-coffee-bar-madrid-385001
409,sesēnroom,"C. de Fernando el Santo, 21, Madrid, Spain, 28010",40.428233,-3.691683,1,4.0,"['Mediterranean', 'Spanish']",0,No price range,No phone number,http://www.sesencompany.es/,http://www.instagram.com/sesenroom.es,No facebook,"{'Monday': '08:00 - 21:00', 'Tuesday': '08:00 - 21:00', 'Wednesday': '08:00 - 21:00', 'Thursday': '08:00 - 21:00', 'Friday': '08:00 - 21:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/sesenroom-madrid-410879
410,Galipán Lavapiés,"C de Valencia, 9, Madrid, Spain, 28012",40.407371,-3.700086,0,0,['American'],0,Barato,+34-685420509,http://galipanspain.es/,http://www.instagram.com/galipanspain,http://facebook.com/galipanspain,"{'Monday': '12:30 - 01:30', 'Tuesday': '12:30 - 01:30', 'Wednesday': '12:30 - 01:30', 'Thursday': '12:30 - 01:30', 'Friday': '12:30 - 02:30', 'Saturday': '12:30 - 02:30', 'Sunday': '12:30 - 01:30'}",https://www.happycow.net/reviews/galipan-lavapies-madrid-387428
411,Ramen Shifu - Atocha,"Paseo del Prado, 42, Madrid, Spain, 28014",40.410272,-3.692886,13,3.5,"['Japanese', 'Asian']",10,Moderado,+34-910233630,https://ramenshifu.com/,http://www.instagram.com/ramenshifu,http://facebook.com/ramenshifu,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:30', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:00, 20:00 - 00:00', 'Saturday': '13:00 - 16:00, 20:00 - 00:00', 'Sunday': '13:00 - 16:00, 20:00 - 23:30'}",https://www.happycow.net/reviews/ramen-shifu-madrid-285585
412,Chia Restaurante,"Calle de Arapiles, 5, Madrid, Spain, 28015",40.433269,-3.705140,8,4.0,"['European', 'Spanish']",8,Barato,+34-680749774,http://www.chiarestaurante.com/,No instagram,http://facebook.com/Chia-restaurante-108653077475744,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '11:30 - 23:00', 'Sunday': '11:30 - 16:00'}",https://www.happycow.net/reviews/chia-restaurante-madrid-229681
413,ARYA ,"C. de Luchana, 37, Madrid, Spain, 28010",40.432346,-3.698328,1,4.0,[],0,No price range,+34-687681295,http://www.thearyacafe.com/,http://www.instagram.com/thearyacafe,No facebook,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 23:00', 'Thursday': '09:00 - 23:00', 'Friday': '09:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/arya-madrid-408234
414,Soda,"C. de Rodríguez San Pedro, 44 (at Guzman el Bueno), Madrid, Spain, 28015",40.431857,-3.712821,1,4.0,"['International', 'Spanish']",1,Moderado,+34-910172591,http://sodabar.es/,http://www.instagram.com/sodabarmadrid?igshid=NGVhN2U2NjQ0Yg==,http://facebook.com/sodabarmadrid/,"{'Monday': 'Closed', 'Tuesday': '19:30 - 00:00', 'Wednesday': '19:30 - 00:00', 'Thursday': '19:30 - 00:00', 'Friday': '19:30 - 00:00', 'Saturday': '19:30 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/soda-madrid-373977
415,Levadura Madre - Andrés Mellado,"C. de Andrés Mellado, 8, Chamberí, Madrid, Spain, 28015",40.431163,-3.714444,2,4.0,"['Western', 'European']",1,No price range,+34-910828920,https://levaduramadre.es/,http://www.instagram.com/levaduramadre,http://facebook.com/PanaderiaLevaduraMadre,"{'Monday': '08:30 - 21:00', 'Tuesday': '08:30 - 21:00', 'Wednesday': '08:30 - 21:00', 'Thursday': '08:30 - 21:00', 'Friday': '08:30 - 21:00', 'Saturday': '08:30 - 21:00', 'Sunday': '08:30 - 21:00'}",https://www.happycow.net/reviews/levadura-madre-madrid-380171
416,Le Croustillant,"Calle del Dr. Fourquet, 32, Madrid, Spain, 28012",40.407084,-3.699709,0,0,"['American', 'International', 'Mediterranean', 'European', 'French', 'Spanish']",1,Barato,+34-914271852,https://lecroustillantff.eatbu.com/,http://www.instagram.com/lecroustillant_,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '20:00 - 23:00', 'Thursday': '20:00 - 23:00', 'Friday': '20:00 - 23:00', 'Saturday': '20:00 - 23:00', 'Sunday': '09:00 - 17:00'}",https://www.happycow.net/reviews/le-croustillant-madrid-364981
417,Krümcoffee,"C. de Vallehermoso, 33, Madrid, Spain, 28015",40.433126,-3.708978,1,4.0,['European'],1,No price range,+34-914450944,https://krumcoffee.com/,http://www.instagram.com/krum_0x100gluten,No facebook,"{'Monday': '09:00 - 21:00', 'Tuesday': '09:00 - 21:00', 'Wednesday': '09:00 - 21:00', 'Thursday': '09:00 - 21:00', 'Friday': '09:00 - 21:00', 'Saturday': '09:00 - 21:00', 'Sunday': '09:00 - 21:00'}",https://www.happycow.net/reviews/kruemcoffee-madrid-415241
418,Hola Coffee - Fourquet,"Calle del Dr Fourquet, 33, Madrid, Spain, 28012",40.407021,-3.699083,1,5.0,['Spanish'],1,No price range,+34-910568263,http://hola.coffee/,http://www.instagram.com/holacoffee,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '09:00 - 20:00', 'Sunday': '09:00 - 20:00'}",https://www.happycow.net/reviews/hola-coffee-madrid-408702
419,Can Pizza Chamberí,"43 Calle de Santa Engracia, Madrid, Spain, 28010",40.432597,-3.698006,3,3.5,['Italian'],0,Moderado,+34-914536930,https://canpizza.eu/,http://www.instagram.com/canpizzaoficial/,http://facebook.com/canpizzaoficial/,"{'Monday': '13:00 - 16:00, 20:00 - 00:00', 'Tuesday': '13:00 - 16:00, 20:00 - 00:00', 'Wednesday': '13:00 - 16:00, 20:00 - 00:00', 'Thursday': '13:00 - 16:00, 20:00 - 00:00', 'Friday': '13:00 - 16:00, 20:00 - 01:00', 'Saturday': '13:00 - 16:00, 20:00 - 01:00', 'Sunday': '13:00 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/can-pizza-chamberi-madrid-368842
420,Toma Café Olavide ,"C. de Sta. Feliciana, 5, Madrid, Spain, 28010",40.433182,-3.700077,1,4.0,['Spanish'],0,No price range,+34-910559802,http://www.tomacafe.es/,http://www.instagram.com/tomacafe,http://facebook.com/tomacafe2/,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/toma-cafe-madrid-423771
421,Wrapipans Bar,"Calle de Atocha, 116, Madrid, Spain, 28012",40.409340,-3.693189,8,3.5,['Fusion'],11,Moderado,+34-910417133,https://wrapipans.eatbu.com/?lang=en,No instagram,http://facebook.com/wrapipansbar,"{'Monday': '10:00 - 03:00', 'Tuesday': '10:00 - 03:00', 'Wednesday': '10:00 - 03:00', 'Thursday': '10:00 - 03:00', 'Friday': '10:00 - 03:00', 'Saturday': '10:00 - 03:00', 'Sunday': '10:00 - 03:00'}",https://www.happycow.net/reviews/wrapipans-bar-madrid-261346
422,Loukanikos,"Calle Meson de Paredes 81,Madrid,Spain",40.406195,-3.701444,17,4.5,"['Western', 'Spanish']",38,Barato,+34-647263902,No website,No instagram,http://facebook.com/Loukanikos-Lavapi%C3%A9s-359201754182338,"{'Monday': '19:00 - 02:00', 'Tuesday': '19:00 - 02:00', 'Wednesday': '19:00 - 02:00', 'Thursday': '19:00 - 02:00', 'Friday': '19:00 - 02:30', 'Saturday': '13:30 - 02:30', 'Sunday': '13:30 - 01:00'}","https://www.happycow.net/reviews/loukanikos-madrid-48420"
423,HUNDRED,"C. de Eloy Gonzalo, 12, Madrid, Spain, 28010",40.433866,-3.702522,1,4.0,['American'],2,Moderado,+34-919992718,https://hundredburgers.com/,http://www.instagram.com/hundredburgers_,No facebook,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/hundred-madrid-401251
424,Arrocería El Trato Gastrobar,"15 Calle de Fernando el Católico, Madrid, Spain, 28015",40.433846,-3.708045,0,0,['Spanish'],0,Moderado,+34-667954164,https://arroceriaeltratogastrobar.com/,http://www.instagram.com/arroceriaeltrato,No facebook,"{'Monday': '12:30 - 17:00', 'Tuesday': '12:30 - 23:00', 'Wednesday': '12:30 - 23:00', 'Thursday': '12:30 - 23:00', 'Friday': '12:30 - 23:00', 'Saturday': '12:30 - 17:00, 19:30 - 23:00', 'Sunday': '12:30 - 17:00'}",https://www.happycow.net/reviews/arroceria-el-trato-gastrobar-madrid-385151
425,El Torito,"64 Calle de Rodríguez San Pedro, Madrid, Spain, 28015",40.431941,-3.715004,0,0,"['Mediterranean', 'European', 'Spanish']",1,Barato,+34-915434609,http://www.eltorito.es/,No instagram,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '09:00 - 17:00', 'Friday': '09:00 - 17:00', 'Saturday': '09:00 - 16:00', 'Sunday': '09:00 - 16:00'}",https://www.happycow.net/reviews/el-torito-madrid-399569
426,La Casa Encendida,"Ronda de Valencia, 2, Madrid, Spain, 28012",40.406062,-3.699967,3,3.5,"['European', 'Spanish']",13,Barato,+34-915062180,http://www.lacasaencendida.es/,No instagram,http://facebook.com/LaCasaEncendida,"{'Monday': 'Closed', 'Tuesday': '10:00 - 19:30', 'Wednesday': '10:00 - 19:30', 'Thursday': '10:00 - 19:30', 'Friday': '10:00 - 19:30', 'Saturday': '10:00 - 19:30', 'Sunday': '10:00 - 19:30'}",https://www.happycow.net/reviews/la-casa-encendida-madrid-171139
427,Kint,"Calle de Vallehermoso, 36, Madrid, Spain, 28015",40.434076,-3.708527,0,0,"['International', 'European']",0,Barato,+34-917556422,No website,No instagram,http://facebook.com/kintfood,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:30 - 23:00', 'Wednesday': '13:00 - 16:00, 20:30 - 23:00', 'Thursday': '13:00 - 16:00, 20:30 - 23:00', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/kint-madrid-155804
428,Scarlett,"Plaza del Emperador Carlos V, 10, Madrid, Spain, 28012",40.408912,-3.692623,40,4.0,"['Western', 'Spanish']",59,Moderado,+34-915287813,https://glovoapp.com/es/mad/store/scarlett-real-food-mad/,No instagram,No facebook,"{'Monday': '08:30 - 20:30', 'Tuesday': '08:30 - 20:30', 'Wednesday': '08:30 - 20:30', 'Thursday': '08:30 - 20:30', 'Friday': '08:30 - 20:30', 'Saturday': '08:30 - 20:30', 'Sunday': '08:30 - 20:30'}",https://www.happycow.net/reviews/scarlett-madrid-220158
429,Buga Ramen Madrid,"Ronda de Valencia 6, Madrid, Spain, 28012",40.405818,-3.700452,0,0,"['Japanese', 'Asian', 'Korean']",0,Moderado,+34-919488306,https://buga-ramen.com/,http://www.instagram.com/bugaramenmadrid,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:00, 19:30 - 23:30', 'Wednesday': '12:00 - 16:00, 19:30 - 23:30', 'Thursday': '12:00 - 16:00, 19:30 - 23:30', 'Friday': '12:00 - 16:00, 19:30 - 00:00', 'Saturday': '12:00 - 16:00, 19:30 - 00:00', 'Sunday': '12:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/buga-ramen-madrid-418293
430,El Ratón de Getaria,"Ronda de Segovia, 16, Madrid, Spain, 28005",40.408558,-3.716881,1,3.0,['Spanish'],14,Barato,+34-649520667,No website,No instagram,http://facebook.com/El-Rat%C3%B3n-De-Getaria-2287019534905141,"{'Monday': 'Closed', 'Tuesday': '19:00 - 00:00', 'Wednesday': '19:00 - 00:00', 'Thursday': '19:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 18:30'}",https://www.happycow.net/reviews/el-raton-de-getaria-madrid-161206
431,Le Pain Quotidien - Serrano,"C/ Serrano 27, Madrid, Spain, 28001",40.426845,-3.687760,9,3.5,"['Mediterranean', 'European']",13,Moderado,+34-914354358,http://www.lepainquotidien.es/,No instagram,http://facebook.com/LePainQuotidien,"{'Monday': '08:00 - 22:00', 'Tuesday': '08:00 - 22:00', 'Wednesday': '08:00 - 22:00', 'Thursday': '08:00 - 22:00', 'Friday': '08:00 - 00:00', 'Saturday': '08:00 - 00:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/le-pain-quotidien-madrid-52439
432,Roti - Indian Vegetarian Kitchen,"Paseo De Los Melancólicos, 7, Madrid, Spain, 28005",40.409489,-3.718675,2,4.0,[],5,No price range,No phone number,https://www.ubereats.com/es/store/roti-~-indian-vegetarian-kitchen/_YbQh0kUUR2w6YkNYyBeow,No instagram,No facebook,"{'Monday': '13:00 - 22:30', 'Tuesday': '13:00 - 22:30', 'Wednesday': '13:00 - 22:30', 'Thursday': '13:00 - 22:30', 'Friday': '13:00 - 22:30', 'Saturday': '13:00 - 22:30', 'Sunday': '13:00 - 22:30'}",https://www.happycow.net/reviews/roti-indian-vegetarian-kitchen-madrid-321933
433,Osom - Chamberi,"C del Castillo, 22, Chamberi, Madrid, Spain, 28010",40.434215,-3.699154,2,3.5,"['American', 'Western', 'Mediterranean', 'Fusion', 'Middle Eastern', 'Spanish']",0,Moderado,No phone number,http://www.somososom.com/,http://www.instagram.com/somososom,No facebook,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 20:00', 'Sunday': '08:00 - 20:00'}",https://www.happycow.net/reviews/osom-madrid-422157
434,Grosso Napoletano,"Calle de Sta Engracia, 48, Chamberí, Madrid, Spain, 28010",40.433995,-3.697945,1,4.0,['Italian'],3,Moderado,+34-910053683,https://www.grossonapoletano.com/restaurantes/senzaglutine-madrid-santa-engracia/,http://www.instagram.com/grosso_napoletano,http://facebook.com/grossonapoletano,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-madrid-400670
435,Nopa Bagels,"C. de Meléndez Valdés, 51, Madrid, Spain, 28015",40.432833,-3.715012,1,5.0,['American'],1,No price range,+34-661889819,https://www.nopabagels.es/,http://www.instagram.com/nopa_bagels,No facebook,"{'Monday': '09:00 - 18:00', 'Tuesday': '09:00 - 18:00', 'Wednesday': '09:00 - 18:00', 'Thursday': '10:00 - 16:00', 'Friday': '09:00 - 16:00', 'Saturday': '10:00 - 16:00', 'Sunday': '10:00 - 16:00'}",https://www.happycow.net/reviews/nopa-bagels-madrid-408642
436,Cafe Green Bakery,"Menendez Valdes 49,Madrid,Spain",40.432972,-3.714746,14,3.5,"['European', 'Fusion', 'Spanish']",15,Moderado,+34-915230334,https://cafegreenbakery.negocio.site/,No instagram,http://facebook.com/cafegreenbakery,"{'Monday': '07:30 - 21:00', 'Tuesday': '07:30 - 21:00', 'Wednesday': '07:30 - 21:00', 'Thursday': '07:30 - 21:00', 'Friday': '07:30 - 21:00', 'Saturday': '09:00 - 20:00', 'Sunday': 'Closed'}","https://www.happycow.net/reviews/cafe-green-bakery-madrid-90809"
437,Poke House,"Calle de Meléndez Valdés 52, Madrid, Spain, 28015",40.433149,-3.714938,4,4.0,['Fusion'],6,Moderado,+34-910858914,https://pokehouse.es/,No instagram,No facebook,"{'Monday': '12:30 - 16:30, 19:30 - 22:00', 'Tuesday': '12:30 - 16:30, 19:30 - 22:00', 'Wednesday': '12:30 - 16:30, 19:30 - 22:00', 'Thursday': '12:30 - 16:30, 19:30 - 22:00', 'Friday': '12:30 - 16:30, 19:30 - 22:00', 'Saturday': 'Closed', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/poke-house-madrid-110554
438,Raku Sushi,"11 Calle del Gasómetro, Madrid, Spain, 28005",40.404800,-3.708088,2,2.5,['Japanese'],2,Moderado,+34-915062205,No website,No instagram,http://facebook.com/100054632131477,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:30, 20:30 - 23:00', 'Wednesday': '13:00 - 16:30, 20:30 - 23:00', 'Thursday': '13:00 - 16:30, 20:30 - 23:00', 'Friday': '13:00 - 16:30, 20:30 - 23:00', 'Saturday': '13:00 - 16:30, 20:30 - 23:00', 'Sunday': '13:00 - 16:30, 20:30 - 23:00'}",https://www.happycow.net/reviews/raku-sushi-madrid-307343
439,Coque,"C. del Marqués del Riscal, 11, Madrid, Spain, 28010",40.430713,-3.690526,1,4.0,"['Mediterranean', 'Fusion', 'Spanish']",4,Caro,+34-916040202,https://www.restaurantecoque.com/,No instagram,No facebook,"{'Monday': '18:30 - 00:00', 'Tuesday': '18:30 - 00:00', 'Wednesday': '18:30 - 00:00', 'Thursday': '18:30 - 00:00', 'Friday': '13:00 - 17:30, 19:00 - 01:00', 'Saturday': '13:00 - 17:30, 19:00 - 01:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/coque-madrid-405553
440,SUMER,"Calle de Bravo Murillo 17, Madrid, Spain, 28015",40.435352,-3.704625,2,4.0,"['Italian', 'Mediterranean', 'Middle Eastern']",3,Moderado,+34-918214641,No website,http://www.instagram.com/sumermadrid,http://facebook.com/Sumermadrid,"{'Monday': '12:00 - 00:00', 'Tuesday': '12:00 - 00:00', 'Wednesday': '12:00 - 00:00', 'Thursday': '12:00 - 00:00', 'Friday': '12:00 - 00:00', 'Saturday': '12:00 - 00:00', 'Sunday': '12:00 - 00:00'}",https://www.happycow.net/reviews/sumer-madrid-267925
441,La Rinconada Confiteria Pasteleria,"Glorieta Embajadores, 6, Madrid, Spain, 28012",40.404414,-3.702664,2,2.0,[],2,No price range,+34-915170047,No website,No instagram,http://facebook.com/pages/la-rinconada-confiter%C3%ADa-pasteler%C3%ADa/173544379333478,"{'Monday': '07:30 - 22:00', 'Tuesday': '07:30 - 22:00', 'Wednesday': '07:30 - 22:00', 'Thursday': '07:30 - 22:00', 'Friday': '07:30 - 22:00', 'Saturday': '07:30 - 22:00', 'Sunday': '07:30 - 22:00'}",https://www.happycow.net/reviews/la-rinconada-confiteria-pasteleria-madrid-284697
442,Dulxioso,"50 Calle de Fernando el Católico, Madrid, Spain, 28015",40.434337,-3.712752,2,3.5,[],0,No price range,+34-641834001,https://negocios.watson.app/business/dulxioso,http://www.instagram.com/dulxioso,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 19:30', 'Wednesday': '09:00 - 19:30', 'Thursday': '09:00 - 19:30', 'Friday': '09:00 - 19:30', 'Saturday': '10:00 - 19:30', 'Sunday': '10:00 - 19:30'}",https://www.happycow.net/reviews/dulxioso-madrid-385147
443,BumpGreen - Maybe closed,"Calle Velazquez 11, Madrid, Spain, 28001",40.422156,-3.684550,24,3.0,"['International', 'Fusion']",32,Moderado,+34-911962018,http://bumpgreen.com/,No instagram,http://facebook.com/bumpgreenrestaurante,"{'Monday': '09:00 - 00:00', 'Tuesday': '09:00 - 00:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/bumpgreen-madrid-85853
444,Marques Free From,"C/ Vallehermoso 46, Madrid, Spain, 28015",40.435392,-3.708351,10,5.0,[],24,No price range,+34-910181960,http://www.confiteriamarques.com/,No instagram,http://facebook.com/Chocolate.marques,"{'Monday': '10:00 - 14:30, 15:30 - 19:00', 'Tuesday': '10:00 - 14:30, 15:30 - 19:00', 'Wednesday': '10:00 - 14:30, 15:30 - 19:00', 'Thursday': '10:00 - 14:30, 15:30 - 19:00', 'Friday': '10:00 - 14:30, 15:30 - 19:00', 'Saturday': '10:00 - 13:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/marques-free-from-madrid-84615
445,The Toast Tavern,"Calle de Guzmán el Bueno, 34, Madrid, Spain, 28015",40.434388,-3.713010,0,0,"['Western', 'Fusion', 'Spanish']",2,Barato,+34-917647283,https://www.thetoastcafe.es/,No instagram,No facebook,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 17:00', 'Thursday': '09:00 - 17:00', 'Friday': '09:00 - 17:00', 'Saturday': '10:00 - 18:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/the-toast-tavern-madrid-113444
